tr2000gj,tr2000ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300530072603,53053072603,G5300530072603,53053072603,1,1,1,1,1,1,1,1
G5300530072700,53053072700,G5300530072603,53053072603,1,1,1,1,1,1,1,1
G5300530072800,53053072800,G5300530072800,53053072800,0.9936430115,1,1,1,1,1,1,1
G5300530072800,53053072800,G5300530072903,53053072903,0.0063569885,0,0,0,0,0,0,0
G5300530072901,53053072901,G5300530071403,53053071403,0.0025952433,0,0,0,0,0,0,0
G5300530072901,53053072901,G5300530071503,53053071503,0.0007538852,0.0003346894,0.0003397334,0.0003266213,0.0003271242,0.0003271963,0.000332107,0.0003270791
G5300530072901,53053072901,G5300530071706,53053071706,0.0001058367,0.0001187841,0.0001122464,0.000129405,0.0001287557,0.0001286638,0.0000604106,0.0001293733
G5300530072901,53053072901,G5300530071806,53053071806,0.0024561421,0.009361587,0.0088463374,0.0101986361,0.0101474615,0.0101402184,0.0047610639,0.0101961338
G5300530072901,53053072901,G5300530071807,53053071807,0.0008438657,0.0004182864,0.0003952644,0.0004556867,0.0004534001,0.0004530765,0.0002127297,0.0004555749
G5300530072901,53053072901,G5300530071902,53053071902,0.0024259823,0.0028620515,0.0027045279,0.0031179566,0.0031023114,0.003100097,0.0014555663,0.0031171916
G5300530072901,53053072901,G5300530072000,53053072000,0.0015566137,0.0276520207,0.0261300893,0.0301244752,0.0299733171,0.0299519225,0.014063111,0.030117084
G5300530072901,53053072901,G5300530072901,53053072901,0.9853271816,0.9592525808,0.9614718011,0.9556472192,0.95586763,0.9558988255,0.9791150115,0.9556575633
G5300530072901,53053072901,G5300530072906,53053072906,0.0039352495,0,0,0,0,0,0,0
G5300530072903,53053072903,G5300530072108,53053072108,0.0004691201,0.149687596,0.1554167546,0.1428776371,0.143187768,0.1436635756,0.1267488289,0.1440695501
G5300530072903,53053072903,G5300530072109,53053072109,0.0001210414,0,0,0,0,0,0,0
G5300530072903,53053072903,G5300530072111,53053072111,0.0000527346,0,0,0,0,0,0,0
G5300530072903,53053072903,G5300530072112,53053072112,0.0015144846,0,0,0,0,0,0,0
G5300530072903,53053072903,G5300530072903,53053072903,0.9978426192,0.850312404,0.8445832454,0.8571223629,0.856812232,0.8563364244,0.8732511711,0.8559304499
G5300530072904,53053072904,G5300530071403,53053071403,0.0000600326,0,0,0,0,0,0,0
G5300530072904,53053072904,G5300530071410,53053071410,0.0001522771,0,0,0,0,0,0,0
G5300530072904,53053072904,G5300530071411,53053071411,0.0000290103,0,0,0,0,0,0,0
G5300530072904,53053072904,G5300530072000,53053072000,0.0003736727,0.0012747303,0.0010321271,0.0016733092,0.0016737041,0.0016920077,0.0011905189,0.0016795004
G5300530072904,53053072904,G5300530072800,53053072800,0.0013711764,0.0006568341,0.0007077767,0.0013486177,0.0016463615,0.0019305019,0,0.0016661113
G5300530072904,53053072904,G5300530072901,53053072901,0.0014085979,0.0011304498,0.0009153057,0.0014839155,0.0014842657,0.0015004976,0.0010557698,0.0014894059
G5300530072904,53053072904,G5300530072905,53053072905,0.0232247879,0.3757028417,0.3127496948,0.5140521068,0.5115611416,0.5053363187,0.4991363881,0.5117101889
G5300530072904,53053072904,G5300530072906,53053072906,0.9085258179,0.2645148942,0.3859699684,0.0160827609,0.0166162281,0.0168884791,0.2143459201,0.0142442625
G5300530072904,53053072904,G5300530072907,53053072907,0.0645286118,0.3556888069,0.297619054,0.4641387969,0.4647379801,0.4704239683,0.2755314891,0.4670077014
G5300530072904,53053072904,G5300530073001,53053073001,0.0001542532,0.000946332,0.0009556318,0.0011243802,0.0021864529,0.002136505,0.000821281,0.0022028295
G5300530072904,53053072904,G5300530073114,53053073114,0.0001717623,0.000085111,0.0000504416,0.0000961129,0.0000938659,0.0000917216,0.007918633,0
G5300530072904,53053072904,G5300670012411,53067012411,0,0,0,0,0,0,0,0
G5300530073001,53053073001,G5300530072906,53053072906,0.0001259617,0.000979001,0.0009009325,0.0012762786,0.0010258167,0.0009715649,0.0002624227,0.0045268996
G5300530073001,53053073001,G5300530073001,53053073001,0.9998740383,0.999020999,0.9990990675,0.9987237214,0.9989741833,0.9990284351,0.9997375773,0.9954731004
G5300530073005,53053073005,G5300530073005,53053073005,1,1,1,1,1,1,1,1
G5300530073006,53053073006,G5300530073006,53053073006,1,1,1,1,1,1,1,1
G5300530073006,53053073006,G5300670012510,53067012510,0,0,0,0,0,0,0,0
G5300530073107,53053073107,G5300530073120,53053073120,0.5369577034,0.428410372,0.4398181383,0.4279883382,0.4561918747,0.4529274005,0.4342723005,0.5663716814
G5300530073107,53053073107,G5300530073121,53053073121,0.4630422966,0.571589628,0.5601818617,0.5720116618,0.5438081253,0.5470725995,0.5657276995,0.4336283186
G5300530073108,53053073108,G5300530073108,53053073108,1,1,1,1,1,1,1,1
G5300530073109,53053073109,G5300530073124,53053073124,0.3383438802,0.3113585746,0.3027728086,0.3004899292,0.2978436658,0.297274276,0.2914798206,0.3561643836
G5300530073109,53053073109,G5300530073125,53053073125,0.5404330302,0.6677225805,0.6740871069,0.6777372646,0.6766702271,0.6775178963,0.6842300032,0.607389539
G5300530073109,53053073109,G5300530073126,53053073126,0.1212230896,0.0209188449,0.0231400845,0.0217728062,0.0254861071,0.0252078277,0.0242901761,0.0364460775
G5300530073110,53053073110,G5300530073110,53053073110,1,1,1,1,1,1,1,1
G5300530073111,53053073111,G5300530073111,53053073111,1,1,1,1,1,1,1,1
G5300530073112,53053073112,G5300530073113,53053073113,0.0124658229,0.0000166147,0.000017289,0.0000185402,0.0000171394,0.0000171086,0.0000179493,0.0000098502
G5300530073112,53053073112,G5300530073122,53053073122,0.3403657852,0.4909889107,0.4661589307,0.4748312228,0.4726189972,0.4789096323,0.4787035862,0.4178576967
G5300530073112,53053073112,G5300530073123,53053073123,0.647168392,0.5089944746,0.5338237804,0.525150237,0.5273638634,0.521073259,0.5212784645,0.5821324531
G5300530073113,53053073113,G5300530073113,53053073113,1,1,1,1,1,1,1,1
G5300530073114,53053073114,G5300530072906,53053072906,0.0562393127,0.0006832604,0.000665422,0.0006772675,0.0006814672,0.0006634291,0.0006817196,0.0006801096
G5300530073114,53053073114,G5300530073114,53053073114,0.9437606873,0.9993167396,0.999334578,0.9993227325,0.9993185328,0.9993365709,0.9993182804,0.9993198904
G5300530073115,53053073115,G5300530073115,53053073115,1,1,1,1,1,1,1,1
G5300530073116,53053073116,G5300530073116,53053073116,1,1,1,1,1,1,1,1
G5300530073117,53053073117,G5300530073117,53053073117,1,1,1,1,1,1,1,1
G5300530073118,53053073118,G5300530073118,53053073118,1,1,1,1,1,1,1,1
G5300530073119,53053073119,G5300530070100,53053070100,0.0000004169,0,0,0,0,0,0,0
G5300530073119,53053073119,G5300530073119,53053073119,0.9999995831,1,1,1,1,1,1,1
G5300530073200,53053073200,G5300530073200,53053073200,0.9999888401,1,1,1,1,1,1,1
G5300530073200,53053073200,G5300670012510,53067012510,0.0000111599,0,0,0,0,0,0,0
G5300530073301,53053073301,G5300530073301,53053073301,1,1,1,1,1,1,1,1
G5300530073302,53053073302,G5300530070401,53053070401,0.0036830893,0.0004674299,0.0004213074,0.0004600218,0.0003778214,0.000393058,0.0004821419,0.0001683605
G5300530073302,53053073302,G5300530071210,53053071210,0.0004748047,0.0000796586,0.0000951671,0.0000656193,0.0001192029,0.0001258858,0.0000500391,0.0002580739
G5300530073302,53053073302,G5300530073302,53053073302,0.995842106,0.9994529114,0.9994835255,0.9994743589,0.9995029757,0.9994810562,0.9994678189,0.9995735656
G5300530073401,53053073401,G5300530073405,53053073405,0.4052675637,0.4369926813,0.4587932303,0.4127408994,0.4723776224,0.475832789,0.3396491228,0.6041811847
G5300530073401,53053073401,G5300530073406,53053073406,0.5947324363,0.5630073187,0.5412067697,0.5872591006,0.5276223776,0.524167211,0.6603508772,0.3958188153
G5300530073403,53053073403,G5300530073407,53053073407,0.4605550266,0.4787332715,0.4743589744,0.4576786619,0.4805356587,0.4792227205,0.3604587657,0.6398550725
G5300530073403,53053073403,G5300530073408,53053073408,0.5394449734,0.5212667285,0.5256410256,0.5423213381,0.5194643413,0.5207772795,0.6395412343,0.3601449275
G5300530073403,53053073403,G5300530940010,53053940010,0,0,0,0,0,0,0,0
G5300530073404,53053073404,G5300530073404,53053073404,1,1,1,1,1,1,1,1
G5300550960100,53055960100,G5300550960100,53055960100,1,1,1,1,1,1,1,1
G5300550960100,53055960100,G5300550990100,53055990100,0,0,0,0,0,0,0,0
G5300550960300,53055960300,G5300550960300,53055960300,1,1,1,1,1,1,1,1
G5300550960300,53055960300,G5300550990100,53055990100,0,0,0,0,0,0,0,0
G5300550960400,53055960400,G5300550960400,53055960400,1,1,1,1,1,1,1,1
G5300550960500,53055960500,G5300550960500,53055960500,1,1,1,1,1,1,1,1
G5300550960500,53055960500,G5300550990100,53055990100,0,0,0,0,0,0,0,0
G5300570950100,53057950100,G5300570940600,53057940600,0,0,0,0,0,0,0,0
G5300570950100,53057950100,G5300570940800,53057940800,0.0001002131,0.0000371149,0.0000384188,0.0000235905,0.0000371504,0.0000216246,0.0000364097,0.0000404408
G5300570950100,53057950100,G5300570950100,53057950100,0.9998997869,0.9999628851,0.9999615812,0.9999764095,0.9999628496,0.9999783754,0.9999635903,0.9999595592
G5300570950100,53057950100,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570950200,53057950200,G5300570940300,53057940300,0.9999609622,0.9999667695,0.9999653144,0.9999900694,0.9999705092,0.9999736314,0.9999726289,0.9999615844
G5300570950200,53057950200,G5300570940800,53057940800,0.0000390378,0.0000332305,0.0000346856,0.0000099306,0.0000294908,0.0000263686,0.0000273711,0.0000384156
G5300570950200,53057950200,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570950300,53057950300,G5300570940200,53057940200,1,1,1,1,1,1,1,1
G5300570950300,53057950300,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570950400,53057950400,G5300570940400,53057940400,1,1,1,1,1,1,1,1
G5300570950400,53057950400,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570950500,53057950500,G5300570940700,53057940700,1,1,1,1,1,1,1,1
G5300570950600,53057950600,G5300570940600,53057940600,1,1,1,1,1,1,1,1
G5300570950600,53057950600,G5300570950100,53057950100,0,0,0,0,0,0,0,0
G5300570950700,53057950700,G5300570940500,53057940500,1,1,1,1,1,1,1,1
G5300570950800,53057950800,G5300570950800,53057950800,1,1,1,1,1,1,1,1
G5300570950800,53057950800,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570950900,53057950900,G5300570950900,53057950900,1,1,1,1,1,1,1,1
G5300570951000,53057951000,G5300570951000,53057951000,1,1,1,1,1,1,1,1
G5300570951100,53057951100,G5300570951100,53057951100,1,1,1,1,1,1,1,1
G5300570951200,53057951200,G5300570951200,53057951200,1,1,1,1,1,1,1,1
G5300570951300,53057951300,G5300570951300,53057951300,1,1,1,1,1,1,1,1
G5300570951400,53057951400,G5300570951400,53057951400,1,1,1,1,1,1,1,1
G5300570951500,53057951500,G5300570951500,53057951500,1,1,1,1,1,1,1,1
G5300570951600,53057951600,G5300570951600,53057951600,1,1,1,1,1,1,1,1
G5300570951700,53057951700,G5300570951700,53057951700,1,1,1,1,1,1,1,1
G5300570951800,53057951800,G5300570951800,53057951800,1,1,1,1,1,1,1,1
G5300570951900,53057951900,G5300570940800,53057940800,0.0002296156,0,0,0,0,0,0,0
G5300570951900,53057951900,G5300570951900,53057951900,0.9997703844,1,1,1,1,1,1,1
G5300570951900,53057951900,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570952000,53057952000,G5300570940800,53057940800,1,1,1,1,1,1,1,1
G5300570952000,53057952000,G5300570952100,53057952100,0,0,0,0,0,0,0,0
G5300570952000,53057952000,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300570952100,53057952100,G5300570940800,53057940800,0.0004517041,0.0000287262,0.0000273178,0.0000317417,0.0000271321,0.0000272526,0.0000370136,0.0000016308
G5300570952100,53057952100,G5300570952100,53057952100,0.9995482959,0.9999712738,0.9999726822,0.9999682583,0.9999728679,0.9999727474,0.9999629864,0.9999983692
G5300570952200,53057952200,G5300570952200,53057952200,1,1,1,1,1,1,1,1
G5300570952300,53057952300,G5300570952301,53057952301,0.1588461259,0.4303716556,0.4138344662,0.374853114,0.4021410925,0.4034015413,0.3321464903,0.4841979726
G5300570952300,53057952300,G5300570952302,53057952302,0.8411538741,0.5696283444,0.5861655338,0.625146886,0.5978589075,0.5965984587,0.6678535097,0.5158020274
G5300570952400,53057952400,G5300570952401,53057952401,0.1335935297,0.3324639982,0.3334368691,0.3416515426,0.3637515843,0.3604014599,0.337739289,0.4230769231
G5300570952400,53057952400,G5300570952402,53057952402,0.8664064703,0.6675360018,0.6665631309,0.6583484574,0.6362484157,0.6395985401,0.662260711,0.5769230769
G5300570952500,53057952500,G5300570952500,53057952500,1,1,1,1,1,1,1,1
G5300570952600,53057952600,G5300570952600,53057952600,1,1,1,1,1,1,1,1
G5300570952700,53057952700,G5300570952700,53057952700,1,1,1,1,1,1,1,1
G5300570952700,53057952700,G5300570990100,53057990100,0,0,0,0,0,0,0,0
G5300590950100,53059950100,G5300410972000,53041972000,0.000134494,0,0,0,0,0,0,0
G5300590950100,53059950100,G5300590950100,53059950100,0.999865506,1,1,1,1,1,1,1
G5300590950200,53059950200,G5300110040510,53011040510,0.0000070741,0.0000683011,0.000071772,0.0000764642,0.000081977,0.0000741994,0.0000641301,0.0001456892
G5300590950200,53059950200,G5300590950200,53059950200,0.9999929259,0.9999316989,0.999928228,0.9999235358,0.999918023,0.9999258006,0.9999358699,0.9998543108
G5300590950300,53059950300,G5300590950300,53059950300,1,1,1,1,1,1,1,1
G5300590950400,53059950400,G5300590950400,53059950400,1,1,1,1,1,1,1,1
G5300590950500,53059950500,G5300590950500,53059950500,1,1,1,1,1,1,1,1
G5300610040100,53061040100,G5300610040100,53061040100,1,1,1,1,1,1,1,1
G5300610040100,53061040100,G5300610052104,53061052104,0,0,0,0,0,0,0,0
G5300610040100,53061040100,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610040200,53061040200,G5300610040200,53061040200,1,1,1,1,1,1,1,1
G5300610040300,53061040300,G5300610040300,53061040300,1,1,1,1,1,1,1,1
G5300610040400,53061040400,G5300610040400,53061040400,1,1,1,1,1,1,1,1
G5300610040400,53061040400,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610040500,53061040500,G5300610040500,53061040500,0.9975398501,1,1,1,1,1,1,1
G5300610040500,53061040500,G5300610040700,53061040700,0.0024601499,0,0,0,0,0,0,0
G5300610040600,53061040600,G5300610040700,53061040700,0.9996204811,1,1,1,1,1,1,1
G5300610040600,53061040600,G5300610041400,53061041400,0.0003795189,0,0,0,0,0,0,0
G5300610040700,53061040700,G5300610040700,53061040700,1,1,1,1,1,1,1,1
G5300610040800,53061040800,G5300610040800,53061040800,1,1,1,1,1,1,1,1
G5300610040800,53061040800,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610040900,53061040900,G5300610040900,53061040900,1,1,1,1,1,1,1,1
G5300610040900,53061040900,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610041000,53061041000,G5300610041000,53061041000,1,1,1,1,1,1,1,1
G5300610041100,53061041100,G5300610041100,53061041100,1,1,1,1,1,1,1,1
G5300610041201,53061041201,G5300610041201,53061041201,1,1,1,1,1,1,1,1
G5300610041202,53061041202,G5300610041202,53061041202,1,1,1,1,1,1,1,1
G5300610041301,53061041301,G5300610041301,53061041301,0.9980652434,0.999945077,0.9999484238,0.9999453763,0.9999531457,0.9999542212,0.9999437827,0.9999842655
G5300610041301,53061041301,G5300610041304,53061041304,0.0019347566,0.000054923,0.0000515762,0.0000546237,0.0000468543,0.0000457788,0.0000562173,0.0000157345
G5300610041301,53061041301,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610041302,53061041302,G5300610041301,53061041301,0.0000941607,0.0001991583,0.000202085,0.0002019345,0.0001897062,0.0001838271,0.0002188918,0.0000334776
G5300610041302,53061041302,G5300610041303,53061041303,0.2717358843,0.5575737377,0.542771501,0.5434654051,0.5407407407,0.5229157573,0.5653846154,0.4088235294
G5300610041302,53061041302,G5300610041304,53061041304,0.7281699549,0.442227104,0.4570264139,0.4563326604,0.459069553,0.4769004156,0.4343964928,0.591142993
G5300610041302,53061041302,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610041400,53061041400,G5300610041400,53061041400,1,1,1,1,1,1,1,1
G5300610041500,53061041500,G5300610041500,53061041500,1,1,1,1,1,1,1,1
G5300610041601,53061041601,G5300610041601,53061041601,0.9254424806,1,1,1,1,1,1,1
G5300610041601,53061041601,G5300610041701,53061041701,0.0745399224,0,0,0,0,0,0,0
G5300610041601,53061041601,G5300610041805,53061041805,0.000017597,0,0,0,0,0,0,0
G5300610041605,53061041605,G5300610041605,53061041605,1,1,1,1,1,1,1,1
G5300610041606,53061041606,G5300610041606,53061041606,1,1,1,1,1,1,1,1
G5300610041607,53061041607,G5300610041607,53061041607,1,1,1,1,1,1,1,1
G5300610041608,53061041608,G5300610041608,53061041608,1,1,1,1,1,1,1,1
G5300610041701,53061041701,G5300610041701,53061041701,1,1,1,1,1,1,1,1
G5300610041702,53061041702,G5300610041703,53061041703,0.4776934087,0.6585242588,0.6525423729,0.6596923077,0.6530324401,0.6516336861,0.6560788609,0.634551495
G5300610041702,53061041702,G5300610041704,53061041704,0.5223065913,0.3414757412,0.3474576271,0.3403076923,0.3469675599,0.3483663139,0.3439211391,0.365448505
G5300610041804,53061041804,G5300610041811,53061041811,0.6364774637,0.5884736512,0.5717773652,0.5959388108,0.5581392523,0.5354015991,0.5854959338,0.5357224449
G5300610041804,53061041804,G5300610041812,53061041812,0.3635225363,0.4115263488,0.4282226348,0.4040611892,0.4418607477,0.4645984009,0.4145040662,0.4642775551
G5300610041805,53061041805,G5300610041805,53061041805,1,1,1,1,1,1,1,1
G5300610041806,53061041806,G5300610041806,53061041806,1,1,1,1,1,1,1,1
G5300610041807,53061041807,G5300610041809,53061041809,0.5471273808,0.5659660373,0.5585614258,0.5789215686,0.5323299889,0.5042842742,0.727443609,0.4500792393
G5300610041807,53061041807,G5300610041810,53061041810,0.4528726192,0.4340339627,0.4414385742,0.4210784314,0.4676700111,0.4957157258,0.272556391,0.5499207607
G5300610041808,53061041808,G5300610041808,53061041808,1,1,1,1,1,1,1,1
G5300610041901,53061041901,G5300610041901,53061041901,0.999872744,0.9992756248,0.9990205681,1,0.999070632,0.9991119005,0.9985754986,1
G5300610041901,53061041901,G5300610042005,53061042005,0.000127256,0.0007243752,0.0009794319,0,0.000929368,0.0008880995,0.0014245014,0
G5300610041903,53061041903,G5300610041903,53061041903,1,1,1,1,1,1,1,1
G5300610041904,53061041904,G5300610041904,53061041904,1,1,1,1,1,1,1,1
G5300610041905,53061041905,G5300610041905,53061041905,1,1,1,1,1,1,1,1
G5300610042001,53061042001,G5300610042001,53061042001,0.9980893472,0.9959717149,0.9965895489,0.9962223946,0.9968550944,0.996893494,0.9961774081,0.9995169679
G5300610042001,53061042001,G5300610042005,53061042005,0.0019106528,0.0040282851,0.0034104511,0.0037776054,0.0031449056,0.003106506,0.0038225919,0.0004830321
G5300610042001,53061042001,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610042003,53061042003,G5300610042003,53061042003,1,1,1,1,1,1,1,1
G5300610042003,53061042003,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610042004,53061042004,G5300610042004,53061042004,1,1,1,1,1,1,1,1
G5300610042005,53061042005,G5300610042005,53061042005,1,1,1,1,1,1,1,1
G5300610042005,53061042005,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610042006,53061042006,G5300610042006,53061042006,1,1,1,1,1,1,1,1
G5300610050101,53061050101,G5300610050101,53061050101,1,1,1,1,1,1,1,1
G5300610050101,53061050101,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610050102,53061050102,G5300610050102,53061050102,1,1,1,1,1,1,1,1
G5300610050200,53061050200,G5300610050200,53061050200,1,1,1,1,1,1,1,1
G5300610050200,53061050200,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610050300,53061050300,G5300610050300,53061050300,1,1,1,1,1,1,1,1
G5300610050300,53061050300,G5300610990002,53061990002,0,0,0,0,0,0,0,0
G5300610050401,53061050401,G5300610050401,53061050401,1,1,1,1,1,1,1,1
