tr1990gj,tr1990ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300110040501,53011040501,G5300110040505,53011040505,0.1701332707,0.5510817308,0.5481913652,0.5742280285,0.5583677686,0.5458558117,0.5595036661,0.5460122699
G5300110040501,53011040501,G5300110040511,53011040511,0.0000004999,0.0000021071,0.0000020218,0.0000020686,0.0000020966,0.0000020799,0.000002221,0.0000007434
G5300110040502,53011040502,G5300110040504,53011040504,0.0000490408,0,0,0,0,0,0,0
G5300110040502,53011040502,G5300110040507,53011040507,0.1603199259,0.3191681736,0.300805153,0.3106485188,0.3255813953,0.3323019802,0.2702702703,0.6086956522
G5300110040502,53011040502,G5300110040510,53011040510,0.3040402632,0.4604330531,0.4839145453,0.4746741787,0.4686034083,0.4619478073,0.5001985635,0.3068811712
G5300110040502,53011040502,G5300110040511,53011040511,0.5355090117,0.2202974983,0.2151755527,0.214601157,0.2057398897,0.2056780747,0.2294411472,0.0844231766
G5300110040502,53011040502,G5300110040603,53011040603,0.0000524331,0.0000018141,0.0000025848,0.0000024096,0.0000025923,0.0000024832,0.0000030987,0
G5300110040502,53011040502,G5300590950200,53059950200,0.0000293253,0.0000994608,0.0001021642,0.0000737359,0.0000727144,0.0000696546,0.0000869204,0
G5300110040503,53011040503,G5300110040507,53011040507,0.0015401225,0,0,0,0,0,0,0
G5300110040503,53011040503,G5300110040508,53011040508,0.7718400126,0.4840877644,0.4864572048,0.4961618981,0.4597415507,0.4557142857,0.5177195686,0.3543417367
G5300110040503,53011040503,G5300110040509,53011040509,0.2266198649,0.5159122356,0.5135427952,0.5038381019,0.5402584493,0.5442857143,0.4822804314,0.6456582633
G5300110040601,53011040601,G5300110040511,53011040511,0.0351372665,0,0,0,0,0,0,0
G5300110040601,53011040601,G5300110040603,53011040603,0.6899872025,0.6643692565,0.6539284622,0.6600153492,0.6446440026,0.6433479076,0.6557496361,0.5621621622
G5300110040601,53011040601,G5300110040604,53011040604,0.274875531,0.3356307435,0.3460715378,0.3399846508,0.3553559974,0.3566520924,0.3442503639,0.4378378378
G5300110040602,53011040602,G5300110040510,53011040510,0.000018616,0,0,0,0,0,0,0
G5300110040602,53011040602,G5300110040605,53011040605,0.5701851398,0.6245825902,0.6301314596,0.6152710451,0.6367583245,0.6409912146,0.6320526528,0.6718584926
G5300110040602,53011040602,G5300110040608,53011040608,0.2597740174,0.157875886,0.1542524836,0.1565012359,0.1501772868,0.1486796288,0.1500784051,0.150914857
G5300110040602,53011040602,G5300110040609,53011040609,0.0869894643,0.0387059138,0.0393303882,0.0409508202,0.0373876496,0.0366784802,0.0397305505,0.0199116721
G5300110040602,53011040602,G5300110040610,53011040610,0.0821431059,0.1781252541,0.1754210168,0.1865333853,0.1745145168,0.1725113259,0.1769701338,0.1561977764
G5300110040602,53011040602,G5300110041500,53011041500,0.0008896565,0.0007103559,0.0008646519,0.0007435136,0.0011622223,0.0011393505,0.0011682579,0.0011172019
G5300110040702,53011040702,G5300110040703,53011040703,0.0026600459,0.0116423295,0.0115315562,0.0112322037,0.011699884,0.0118918453,0.0100495081,0.022501551
G5300110040702,53011040702,G5300110040709,53011040709,0.2914128163,0.3044859773,0.2952451509,0.3004035389,0.284956489,0.2864785963,0.2677944567,0.3972815363
G5300110040702,53011040702,G5300110040710,53011040710,0.7059271378,0.6838716931,0.6932232929,0.6883642574,0.703343627,0.7016295584,0.7221560353,0.5802169128
G5300110040703,53011040703,G5300110040703,53011040703,1,1,1,1,1,1,1,1
G5300110040704,53011040704,G5300110040603,53011040603,0.0009339744,0,0,0,0,0,0,0
G5300110040704,53011040704,G5300110040706,53011040706,0.2243852159,0.3313202483,0.3386768448,0.3352201258,0.3518134715,0.3521980798,0.3155234657,0.4440366972
G5300110040704,53011040704,G5300110040707,53011040707,0.2031080697,0.3159601899,0.3140968569,0.3164460885,0.3100777107,0.3085292843,0.3316404873,0.2552805629
G5300110040704,53011040704,G5300110040711,53011040711,0.2201862637,0.1819984951,0.1750514484,0.1772148625,0.1716541402,0.1729496065,0.1670904939,0.1832516633
G5300110040704,53011040704,G5300110040712,53011040712,0.3513864762,0.1707210666,0.1721748499,0.1711189232,0.1664546776,0.1663230293,0.1857455531,0.1174310765
G5300110040801,53011040801,G5300110040803,53011040803,0.3205443555,0.4030314808,0.4046316557,0.4017941454,0.3945435467,0.3738019169,0.4496762802,0.3137931034
G5300110040801,53011040801,G5300110040808,53011040808,0.3009039891,0.1286436067,0.1371261853,0.1265344665,0.1416579224,0.1313099042,0.1718658034,0.0974137931
G5300110040801,53011040801,G5300110040809,53011040809,0.194038982,0.2675216997,0.2580233406,0.269121813,0.2693249388,0.3051118211,0.2007062978,0.3698275862
G5300110040801,53011040801,G5300110040810,53011040810,0.1845126735,0.2008032129,0.2002188184,0.2025495751,0.1944735922,0.1897763578,0.1777516186,0.2189655172
G5300110040802,53011040802,G5300110040805,53011040805,0.7813178117,0.5447004608,0.5575433912,0.5487316422,0.5652415325,0.5689561925,0.5621340273,0.5833333333
G5300110040802,53011040802,G5300110040806,53011040806,0.2186821883,0.4552995392,0.4424566088,0.4512683578,0.4347584675,0.4310438075,0.4378659727,0.4166666667
G5300110040902,53011040902,G5300110040905,53011040905,0.7076459788,0.3565867331,0.3388259526,0.3451422437,0.3126236644,0.3060606061,0.3201900238,0.2748815166
G5300110040902,53011040902,G5300110040907,53011040907,0.0000010081,0.0000029741,0.0000031132,0.0000030832,0.0000033269,0.0000034407,0.0000032726,0.0000035979
G5300110040902,53011040902,G5300110040909,53011040909,0.104871022,0.5256599196,0.5291540105,0.5317427305,0.5514313819,0.5603877164,0.5404104153,0.6064056348
G5300110040902,53011040902,G5300110040910,53011040910,0.1874819911,0.1177503732,0.1320169237,0.1231119426,0.1359416267,0.1335482369,0.1393962883,0.1187092507
G5300110040903,53011040903,G5300110040907,53011040907,0.5387302306,0.3143772455,0.3223181194,0.32339307,0.3238951925,0.3250642939,0.3371562422,0.2403696598
G5300110040903,53011040903,G5300110040908,53011040908,0.4612697694,0.6856227545,0.6776818806,0.67660693,0.6761048075,0.6749357061,0.6628437578,0.7596303402
G5300110040904,53011040904,G5300110040904,53011040904,1,1,1,1,1,1,1,1
G5300110041002,53011041002,G5300110041010,53011041010,0.4764095543,0.4754817783,0.4919864012,0.4444444444,0.535286285,0.5469214437,0.4234654235,0.6842650104
G5300110041002,53011041002,G5300110041011,53011041011,0.5235537749,0.5245182217,0.5080135988,0.5555555556,0.464713715,0.4530785563,0.5765345765,0.3157349896
G5300110041002,53011041002,G5300110041800,53011041800,0.0000366707,0,0,0,0,0,0,0
G5300110041003,53011041003,G5300110041003,53011041003,1,1,1,1,1,1,1,1
G5300110041005,53011041005,G5300110040302,53011040302,0.0022655648,0,0,0,0,0,0,0
G5300110041005,53011041005,G5300110041005,53011041005,0.9977344352,1,1,1,1,1,1,1
G5300110041006,53011041006,G5300110041008,53011041008,0.5132770122,0.5045665519,0.489318413,0.5123583934,0.4615692554,0.4559282371,0.5808314088,0.1919060052
G5300110041006,53011041006,G5300110041009,53011041009,0.4867229878,0.4954334481,0.510681587,0.4876416066,0.5384307446,0.5440717629,0.4191685912,0.8080939948
G5300110041007,53011041007,G5300110041007,53011041007,0.9980706098,0.9998904052,0.9998902879,0.9998887087,0.9999095387,0.9999113818,0.9998704462,0.999977483
G5300110041007,53011041007,G5300110041008,53011041008,0.0019293902,0.0001095948,0.0001097121,0.0001112913,0.0000904613,0.0000886182,0.0001295538,0.000022517
G5300110041103,53011041103,G5300110041107,53011041107,0.3813665467,0.2618190788,0.2606023499,0.2891872895,0.236667525,0.2282890774,0.3723791109,0.058077081
G5300110041103,53011041103,G5300110041108,53011041108,0.6186334533,0.7381809212,0.7393976501,0.7108127105,0.763332475,0.7717109226,0.6276208891,0.941922919
G5300110041104,53011041104,G5300110041104,53011041104,1,1,1,1,1,1,1,1
G5300110041105,53011041105,G5300110041105,53011041105,1,1,1,1,1,1,1,1
G5300110041106,53011041106,G5300110041110,53011041110,0.5014906717,0.4549338479,0.4564926372,0.4695652174,0.4434097421,0.4357656732,0.5915678524,0.2668759812
G5300110041106,53011041106,G5300110041111,53011041111,0.1374896796,0.2479311651,0.2428142423,0.2298032021,0.269815286,0.2806891916,0.0212592599,0.5659754491
G5300110041106,53011041106,G5300110041112,53011041112,0.3610196487,0.2971349871,0.3006931205,0.3006315806,0.2867749718,0.2835451352,0.3871728877,0.1671485698
G5300110041201,53011041201,G5300110041201,53011041201,0.9993381667,0.9999968029,0.99999614,0.9999962644,0.9999956335,0.9999957893,0.9999959193,0.9999950792
G5300110041201,53011041201,G5300110043100,53011043100,0.0006618333,0.0000031971,0.00000386,0.0000037356,0.0000043665,0.0000042107,0.0000040807,0.0000049208
G5300110041203,53011041203,G5300110041203,53011041203,1,1,1,1,1,1,1,1
G5300110041204,53011041204,G5300110041205,53011041205,0.4563825941,0.3628628911,0.4005209026,0.3323688857,0.3990380368,0.4047731292,0.2766152585,0.5537503182
G5300110041204,53011041204,G5300110041206,53011041206,0.5436174059,0.6371371089,0.5994790974,0.6676311143,0.6009619632,0.5952268708,0.7233847415,0.4462496818
G5300110041304,53011041304,G5300110041312,53011041312,0.3407052871,0.199178042,0.2313480972,0.2033218786,0.2558425584,0.2598973607,0.2189168574,0.2987588652
G5300110041304,53011041304,G5300110041313,53011041313,0.241175223,0.1872890063,0.1823263814,0.1838487973,0.1799917999,0.2030791789,0.1342486651,0.2331560284
G5300110041304,53011041304,G5300110041330,53011041330,0.2314230564,0.4478203435,0.4123844335,0.4461626575,0.381303813,0.3504398827,0.5034324943,0.2393617021
G5300110041304,53011041304,G5300110041331,53011041331,0.1866964335,0.1657126082,0.1739410879,0.1666666667,0.1828618286,0.1865835777,0.1434019832,0.2287234043
G5300110041305,53011041305,G5300110041326,53011041326,0.2505777135,0.1223888546,0.1215721163,0.1221010022,0.1199200301,0.118828554,0.1120153555,0.1479618631
G5300110041305,53011041305,G5300110041327,53011041327,0.5310687824,0.1314372265,0.1356466877,0.1312302839,0.1291918637,0.1263823065,0.1451726568,0.0725
G5300110041305,53011041305,G5300110041332,53011041332,0.1129003229,0.4040727028,0.4079915878,0.4056782334,0.4051676745,0.4186413902,0.4009866103,0.42
G5300110041305,53011041305,G5300110041333,53011041333,0.1054531813,0.3421012161,0.3347896082,0.3409904804,0.3457204317,0.3361477493,0.3418253774,0.3595381369
G5300110041306,53011041306,G5300110041317,53011041317,0.4570780093,0.4542246982,0.4593724859,0.4568733154,0.4623824451,0.4883381924,0.4280469897,0.5471014493
G5300110041306,53011041306,G5300110041318,53011041318,0.5429219907,0.5457753018,0.5406275141,0.5431266846,0.5376175549,0.5116618076,0.5719530103,0.4528985507
G5300110041307,53011041307,G5300110041319,53011041319,0.3513182687,0.3704197257,0.3765167241,0.3858674953,0.3743394772,0.375714595,0.4047032304,0.3272791823
G5300110041307,53011041307,G5300110041320,53011041320,0.2297580859,0.5351800295,0.525214675,0.5195685183,0.5273893672,0.5253891577,0.4583207217,0.634437755
G5300110041307,53011041307,G5300110041321,53011041321,0.4189236454,0.0944002448,0.0982686008,0.0945639864,0.0982711556,0.0988962472,0.1369760479,0.0382830626
G5300110041308,53011041308,G5300110041322,53011041322,0.5280957649,0.4001586043,0.4060066741,0.3869436202,0.4097305991,0.3847251963,0.3682108626,0.4518218623
G5300110041308,53011041308,G5300110041323,53011041323,0.4719042351,0.5998413957,0.5939933259,0.6130563798,0.5902694009,0.6152748037,0.6317891374,0.5481781377
G5300110041309,53011041309,G5300110041201,53011041201,0.0191734415,0,0,0,0,0,0,0
G5300110041309,53011041309,G5300110041309,53011041309,0.9808265585,1,1,1,1,1,1,1
G5300110041310,53011041310,G5300110041310,53011041310,0.9999975999,0.9999998878,0.9999998842,0.9999998832,0.9999998953,0.9999998943,0.9999998594,0.9999999694
G5300110041310,53011041310,G5300110041325,53011041325,0.0000024001,0.0000001122,0.0000001158,0.0000001168,0.0000001047,0.0000001057,0.0000001406,0.0000000306
G5300110041311,53011041311,G5300110040608,53011040608,0.005096907,0.0000638029,0.0000536345,0.000051229,0.0000546454,0.0000530167,0.0000386148,0.0001571897
G5300110041311,53011041311,G5300110041325,53011041325,0.3554573758,0.7527390969,0.8000590713,0.804033958,0.799439933,0.8096459239,0.8279412463,0.6171220083
G5300110041311,53011041311,G5300110041328,53011041328,0.4081018301,0.0679810983,0.0571996221,0.0524945727,0.0599570698,0.0575125899,0.0382326909,0.1989241284
G5300110041311,53011041311,G5300110041329,53011041329,0.2311458613,0.1782690623,0.1416478422,0.1424402708,0.1395591003,0.1317835058,0.1329445752,0.1818710628
G5300110041311,53011041311,G5300110041400,53011041400,0.0001980258,0.0009469395,0.0010398298,0.0009799696,0.0009892515,0.0010049637,0.0008428728,0.0019256107
G53001100414,530110414,G5300110041400,53011041400,1,1,1,1,1,1,1,1
G53001100415,530110415,G5300110040605,53011040605,0.000216029,0,0,0,0,0,0,0
G53001100415,530110415,G5300110041500,53011041500,0.999783971,1,1,1,1,1,1,1
G53001100416,530110416,G5300110041600,53011041600,1,1,1,1,1,1,1,1
G53001100417,530110417,G5300110041700,53011041700,1,1,1,1,1,1,1,1
G53001100418,530110418,G5300110041800,53011041800,1,1,1,1,1,1,1,1
G53001100419,530110419,G5300110041900,53011041900,1,1,1,1,1,1,1,1
G53001100420,530110420,G5300110042000,53011042000,1,1,1,1,1,1,1,1
G53001100421,530110421,G5300110042100,53011042100,1,1,1,1,1,1,1,1
G53001100423,530110423,G5300110042300,53011042300,1,1,1,1,1,1,1,1
G53001100424,530110424,G5300110042400,53011042400,0.9859386118,1,1,1,1,1,1,1
G53001100424,530110424,G5300110042500,53011042500,0.0140613882,0,0,0,0,0,0,0
G53001100425,530110425,G5300110041900,53011041900,0.0374548228,0.0025101588,0.0031151714,0,0.0048988583,0.0045880546,0,0.0076313873
G53001100425,530110425,G5300110042400,53011042400,0.0001987082,0,0,0,0,0,0,0
G53001100425,530110425,G5300110042500,53011042500,0.962346469,0.9974898412,0.9968848286,1,0.9951011417,0.9954119454,1,0.9923686127
G53001100426,530110426,G5300110042600,53011042600,0.9996026775,1,1,1,1,1,1,1
G53001100426,530110426,G5300110042800,53011042800,0.0003973225,0,0,0,0,0,0,0
G53001100427,530110427,G5300110042700,53011042700,1,1,1,1,1,1,1,1
G53001100428,530110428,G5300110042800,53011042800,0.9988059579,1,1,1,1,1,1,1
G53001100428,530110428,G5300110043100,53011043100,0.0011940421,0,0,0,0,0,0,0
G53001100429,530110429,G5300110042900,53011042900,1,1,1,1,1,1,1,1
G53001100430,530110430,G5300110043000,53011043000,1,1,1,1,1,1,1,1
G53001100431,530110431,G5300110043100,53011043100,1,1,1,1,1,1,1,1
G53001309601,530139601,G5300130960200,53013960200,1,1,1,1,1,1,1,1
G53001309602,530139602,G5300130960200,53013960200,1,1,1,1,1,1,1,1
G53001500001,530150001,G5300150002100,53015002100,1,1,1,1,1,1,1,1
G53001500002,530150002,G5300150000300,53015000300,0.000748792,0,0,0,0,0,0,0
G53001500002,530150002,G5300150001100,53015001100,0,0,0,0,0,0,0,0
G53001500002,530150002,G5300150002100,53015002100,0.999251208,1,1,1,1,1,1,1
G53001500003,530150003,G5300150000300,53015000300,1,1,1,1,1,1,1,1
G53001500004,530150004,G5300150000400,53015000400,1,1,1,1,1,1,1,1
G5300150000501,53015000501,G5300150000501,53015000501,1,1,1,1,1,1,1,1
G5300150000502,53015000502,G5300150000502,53015000502,1,1,1,1,1,1,1,1
G5300150000601,53015000601,G5300150000601,53015000601,1,1,1,1,1,1,1,1
G5300150000602,53015000602,G5300150000602,53015000602,1,1,1,1,1,1,1,1
G5300150000701,53015000701,G5300150000703,53015000703,0.4288528463,0.0972688778,0.0920135274,0.0984010344,0.0980811327,0.0986819035,0.0888475723,0.1113162473
G5300150000701,53015000701,G5300150000704,53015000704,0.5711471537,0.9027311222,0.9079864726,0.9015989656,0.9019188673,0.9013180965,0.9111524277,0.8886837527
G5300150000702,53015000702,G5300150000702,53015000702,1,1,1,1,1,1,1,1
G53001500008,530150008,G5300150000800,53015000800,1,1,1,1,1,1,1,1
G53001500009,530150009,G5300150000900,53015000900,1,1,1,1,1,1,1,1
G53001500010,530150010,G5300150001000,53015001000,0.9208267106,0.8843626807,0.8544251447,1,1,1,1,1
G53001500010,530150010,G5300150002100,53015002100,0.0791732894,0.1156373193,0.1455748553,0,0,0,0,0
G53001500011,530150011,G5300150001000,53015001000,0.0008011739,0.0001880053,0.000266809,0,0.0004725898,0.0004458315,0.0009727626,0
G53001500011,530150011,G5300150001100,53015001100,0.9787131511,0.9998119947,0.999733191,1,0.9995274102,0.9995541685,0.9990272374,1
G53001500011,530150011,G5300150002100,53015002100,0.0204856751,0,0,0,0,0,0,0
G53001500012,530150012,G5300150001200,53015001200,0.9834207967,0.9971723403,0.9972590141,0.9971713117,0.9973620344,0.9972105753,0.9971477233,0.9991423575
G53001500012,530150012,G5300150001700,53015001700,0.0165792033,0.0028276597,0.0027409859,0.0028286883,0.0026379656,0.0027894247,0.0028522767,0.0008576425
G53001500013,530150013,G5300150001300,53015001300,0.996275329,0.9999033047,0.9998907462,0.9998971105,0.9998968783,0.9998992734,0.9998377593,0.9999709577
G53001500013,530150013,G5300150001700,53015001700,0.003724671,0.0000966953,0.0001092538,0.0001028895,0.0001031217,0.0001007266,0.0001622407,0.0000290423
G53001500014,530150014,G5300150000300,53015000300,0.6606609458,0,0,0,0,0,0,0
G53001500014,530150014,G5300150001100,53015001100,0.3393136774,1,1,1,1,1,1,1
G53001500014,530150014,G5300150001200,53015001200,0.0000253768,0,0,0,0,0,0,0
G53001500014,530150014,G5300150001600,53015001600,0,0,0,0,0,0,0,0
G53001500014,530150014,G5300150002100,53015002100,0,0,0,0,0,0,0,0
G53001500015,530150015,G5300150001501,53015001501,0.8505053056,0.3157608844,0.3139766104,0.3259449714,0.3053889342,0.3447805721,0.3591492271,0.2023288093
G53001500015,530150015,G5300150001502,53015001502,0.1486933338,0.6842391156,0.6860233896,0.6740550286,0.6946110658,0.6552194279,0.6408507729,0.7976711907
G53001500015,530150015,G5300150001800,53015001800,0.0008013606,0,0,0,0,0,0,0
G53001500016,530150016,G5300150001502,53015001502,0.0142641729,0.0015953204,0.0014593214,0.0018570102,0.0014174344,0.001345895,0.0018656716,0
G53001500016,530150016,G5300150001600,53015001600,0.9857358271,0.9984046796,0.9985406786,0.9981429898,0.9985825656,0.998654105,0.9981343284,1
G53001500017,530150017,G5300150001300,53015001300,0.0000609182,0.0132611637,0.0125048847,0.0115606936,0.0129659643,0.0123934934,0.0118829982,0.0214285714
G53001500017,530150017,G5300150001700,53015001700,0.9999390818,0.9867388363,0.9874951153,0.9884393064,0.9870340357,0.9876065066,0.9881170018,0.9785714286
G53001500018,530150018,G5300150001700,53015001700,0.0004741757,0,0,0,0,0.0000212622,0,0
