GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ET1001,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010
"G53006300101","1990","WA",,,,,,,,,"0101",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000395350","0000004628","Tract 101","S","+47865687","-117118585",,3638,3499,18,33,42,0,42,0,0,0,4
"G53006300102","1990","WA",,,,,,,,,"0102",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000392377","0000000205","Tract 102","S","+47885898","-117252519",,6165,5981,3,78,24,1,58,0,4,0,16
"G5300630010301","1990","WA",,,,,,,,,"010301",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000021524","0000000000","Tract 103.01","S","+47954070","-117467197",,2755,2669,5,35,14,1,20,0,3,0,8
"G5300630010398","1990","WA",,,,,,,,,"010398",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000356623","0000002829","Tract 103.98","S","+47943824","-117427485",,8151,7913,15,79,39,0,68,0,4,7,26
"G5300630010401","1990","WA",,,,,,,,,"010401",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000025427","0000000000","Tract 104.01","S","+47638370","-117590154",,2123,1862,72,33,105,0,25,0,0,2,24
"G5300630010402","1990","WA",,,,,,,,,"010402",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000444133","0000009552","Tract 104.02","S","+47729499","-117686433",,3938,3764,13,28,52,0,49,2,2,1,27
"G5300630010501","1990","WA",,,,,,,,,"010501",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000009877","0000000016","Tract 105.01","S","+47767050","-117416348",,5807,5562,41,33,66,4,76,5,3,0,17
"G5300630010598","1990","WA",,,,,,,,,"010598",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000083330","0000000344","Tract 105.98","S","+47781810","-117450393",,6176,5962,19,49,51,2,70,0,2,7,14
"G53006300106","1990","WA",,,,,,,,,"0106",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000015974","0000000540","Tract 106","S","+47735166","-117493390",,6548,6275,44,40,110,1,51,0,0,10,17
"G53006300107","1990","WA",,,,,,,,,"0107",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000011419","0000000000","Tract 107","S","+47741866","-117445815",,889,869,2,3,5,0,8,0,0,0,2
"G53006300108","1990","WA",,,,,,,,,"0108",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000003981","0000000000","Tract 108","S","+47750833","-117420591",,4160,3926,27,32,96,4,55,1,0,5,14
"G53006300109","1990","WA",,,,,,,,,"0109",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002258","0000000000","Tract 109","S","+47736667","-117417592",,2253,2170,8,29,23,2,16,0,0,1,4
"G53006300110","1990","WA",,,,,,,,,"0110",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002677","0000000000","Tract 110","S","+47722100","-117423249",,3670,3518,35,44,35,0,15,3,0,1,19
"G53006300111","1990","WA",,,,,,,,,"0111",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000004368","0000000000","Tract 111","S","+47731150","-117402385",,7726,7148,89,89,215,3,95,8,3,7,69
"G5300630011201","1990","WA",,,,,,,,,"011201",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000014909","0000000000","Tract 112.01","S","+47738160","-117376856",,2215,2101,4,58,12,0,21,0,9,0,10
"G5300630011202","1990","WA",,,,,,,,,"011202",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000033195","0000000000","Tract 112.02","S","+47746700","-117331692",,3434,3246,15,51,16,2,74,3,2,0,25
"G53006300113","1990","WA",,,,,,,,,"0113",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000019540","0000000465","Tract 113","S","+47704942","-117293435",,3556,3447,5,23,26,3,36,0,0,0,16
"G53006300114","1990","WA",,,,,,,,,"0114",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000023650","0000000247","Tract 114","S","+47698950","-117208699",,4845,4622,23,56,67,2,55,3,1,1,15
"G53006300115","1990","WA",,,,,,,,,"0115",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002267","0000000035","Tract 115","S","+47684550","-117300172",,2731,2589,9,54,33,0,31,0,0,2,13
"G53006300116","1990","WA",,,,,,,,,"0116",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000001651","0000000090","Tract 116","S","+47685700","-117279336",,1559,1507,5,9,14,0,5,0,1,2,16
"G53006300117","1990","WA",,,,,,,,,"0117",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000009923","0000000241","Tract 117","S","+47680400","-117248142",,5610,5327,32,68,67,4,62,1,3,3,43
"G53006300118","1990","WA",,,,,,,,,"0118",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002818","0000000000","Tract 118","S","+47665550","-117229864",,2967,2832,11,34,31,2,37,0,4,0,16
"G53006300119","1990","WA",,,,,,,,,"0119",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000003095","0000000000","Tract 119","S","+47666350","-117250499",,3273,3109,33,32,45,0,30,1,3,0,20
"G53006300120","1990","WA",,,,,,,,,"0120",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000003179","0000000000","Tract 120","S","+47666250","-117270124",,3689,3600,9,26,17,0,25,0,0,6,6
"G53006300121","1990","WA",,,,,,,,,"0121",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002470","0000000000","Tract 121","S","+47663350","-117291099",,2624,2536,12,31,13,2,24,0,0,0,6
"G53006300122","1990","WA",,,,,,,,,"0122",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000009191","0000000285","Tract 122","S","+47672100","-117324001",,1139,1041,5,40,21,2,21,0,6,0,3
"G53006300123","1990","WA",,,,,,,,,"0123",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000005914","0000000000","Tract 123","S","+47648296","-117321483",,4946,4616,87,71,94,4,45,2,4,2,21
"G53006300124","1990","WA",,,,,,,,,"0124",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000035845","0000000000","Tract 124","S","+47614000","-117242796",,7604,7330,43,38,98,4,59,0,0,2,30
"G53006300125","1990","WA",,,,,,,,,"0125",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000001999","0000000000","Tract 125","S","+47649500","-117269149",,2395,2294,3,33,25,0,30,0,0,0,10
"G53006300126","1990","WA",,,,,,,,,"0126",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002671","0000000000","Tract 126","S","+47647700","-117248675",,2990,2857,21,42,22,1,26,0,1,0,20
"G5300630012701","1990","WA",,,,,,,,,"012701",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002702","0000000000","Tract 127.01","S","+47649400","-117229799",,2934,2780,16,35,50,1,37,0,0,1,14
"G5300630012702","1990","WA",,,,,,,,,"012702",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000001432","0000000000","Tract 127.02","S","+47638100","-117224304",,2222,2117,17,8,35,2,24,0,6,0,13
"G5300630012801","1990","WA",,,,,,,,,"012801",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002559","0000000000","Tract 128.01","S","+47633750","-117240174",,4346,4134,44,37,69,1,34,2,0,2,23
"G5300630012802","1990","WA",,,,,,,,,"012802",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002235","0000000000","Tract 128.02","S","+47635850","-117259549",,3129,3015,14,12,39,2,31,0,3,0,13
"G5300630012901","1990","WA",,,,,,,,,"012901",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000002734","0000000000","Tract 129.01","S","+47665400","-117209582",,2782,2669,19,21,26,0,29,0,5,2,11
"G5300630012902","1990","WA",,,,,,,,,"012902",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000005260","0000000000","Tract 129.02","S","+47643850","-117207649",,5054,4845,16,25,103,1,46,1,0,0,17
"G53006300130","1990","WA",,,,,,,,,"0130",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000010834","0000000068","Tract 130","S","+47641300","-117172625",,2755,2632,11,25,30,0,38,0,1,0,18
"G53006300131","1990","WA",,,,,,,,,"0131",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000023972","0000000305","Tract 131","S","+47657500","-117147277",,5046,4844,18,73,30,3,54,0,4,1,19
"G5300630013201","1990","WA",,,,,,,,,"013201",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000027419","0000000395","Tract 132.01","S","+47700170","-117090130",,6838,6588,17,82,68,1,63,0,2,1,16
"G5300630013202","1990","WA",,,,,,,,,"013202",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000038551","0000002990","Tract 132.02","S","+47655933","-117079115",,2335,2290,8,7,16,0,12,0,0,2,0
"G53006300133","1990","WA",,,,,,,,,"0133",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000228327","0000000000","Tract 133","S","+47558043","-117163730",,2092,2049,1,13,7,0,13,0,0,4,5
"G5300630013401","1990","WA",,,,,,,,,"013401",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000019983","0000000000","Tract 134.01","S","+47607209","-117325485",,2508,2393,29,9,46,0,20,0,6,3,2
"G5300630013402","1990","WA",,,,,,,,,"013402",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000015809","0000000000","Tract 134.02","S","+47597800","-117370594",,6302,6081,47,19,89,3,50,1,3,2,7
"G53006300135","1990","WA",,,,,,,,,"0135",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000152553","0000000265","Tract 135","S","+47554711","-117423650",,3654,3551,7,20,31,0,35,0,4,0,6
"G53006300136","1990","WA",,,,,,,,,"0136",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000025235","0000000000","Tract 136","S","+47609700","-117479613",,2851,2562,89,16,62,2,69,0,1,3,47
"G53006300137","1990","WA",,,,,,,,,"0137",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000074908","0000000306","Tract 137","S","+47659024","-117517103",,1940,1720,63,43,38,1,56,0,0,1,18
"G53006300138","1990","WA",,,,,,,,,"0138",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000016866","0000000000","Tract 138","S","+47613068","-117643746",,4854,3868,409,23,253,5,93,7,4,19,173
"G53006300139","1990","WA",,,,,,,,,"0139",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000011496","0000000992","Tract 139","S","+47570333","-117693079",,3751,3341,125,55,65,2,143,3,0,1,16
"G5300630014001","1990","WA",,,,,,,,,"014001",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000001655","0000000000","Tract 140.01","S","+47487190","-117576666",,2134,1790,33,34,210,1,22,0,0,2,42
"G5300630014002","1990","WA",,,,,,,,,"014002",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000014124","0000000000","Tract 140.02","S","+47488576","-117589782",,5717,4963,96,91,378,14,99,1,2,4,69
"G53006300141","1990","WA",,,,,,,,,"0141",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000349147","0000005926","Tract 141","S","+47529184","-117697911",,3748,3609,13,42,24,8,35,0,1,0,16
"G53006300142","1990","WA",,,,,,,,,"0142",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000627482","0000011760","Tract 142","S","+47368205","-117608232",,1871,1823,0,12,4,0,19,0,4,0,9
"G53006300143","1990","WA",,,,,,,,,"0143",,,"99","Spokane","063",,,"9","7840",,,,"9999","4","Washington","53",,,,"0000861937","0000000000","Tract 143","S","+47374750","-117250311",,3112,3054,0,23,6,0,15,0,2,2,10
"G53006509501","1990","WA",,,,,,,,,"9501",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0001755604","0000068068","BNA 9501","S","+48808929","-117903606",,5631,5360,7,140,25,0,72,0,10,3,14
"G53006509502","1990","WA",,,,,,,,,"9502",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000521930","0000001165","BNA 9502","S","+48564858","-117900180",,2771,2696,3,35,11,0,12,0,0,0,14
"G53006509503","1990","WA",,,,,,,,,"9503",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000003963","0000000000","BNA 9503","S","+48554103","-117902705",,1689,1556,0,67,27,2,17,0,4,0,16
"G53006509504","1990","WA",,,,,,,,,"9504",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000000810","0000000000","BNA 9504","S","+48544106","-117899733",,954,900,2,30,2,2,4,0,0,0,14
"G53006509505","1990","WA",,,,,,,,,"9505",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000007247","0000000000","BNA 9505","S","+48537566","-117887900",,2012,1955,3,23,14,3,12,0,0,0,2
"G53006509506","1990","WA",,,,,,,,,"9506",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000730899","0000002732","BNA 9506","S","+48551864","-117672388",,1919,1874,1,27,3,0,6,0,0,1,7
"G53006509507","1990","WA",,,,,,,,,"9507",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000015397","0000000000","BNA 9507","S","+48282199","-117724686",,2116,2055,2,24,11,0,14,0,1,1,8
"G53006509508","1990","WA",,,,,,,,,"9508",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000704716","0000000585","BNA 9508","S","+48320967","-117740317",,2357,2272,0,35,6,0,22,0,5,2,15
"G53006509509","1990","WA",,,,,,,,,"9509",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000689782","0000048203","BNA 9509","S","+48192107","-118106161",,1128,1103,0,12,4,0,6,0,0,0,3
"G53006509510","1990","WA",,,,,,,,,"9510",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000615165","0000018460","BNA 9510","S","+47929049","-118044805",,1502,255,3,1188,3,4,6,0,41,0,2
"G53006509511","1990","WA",,,,,,,,,"9511",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000605783","0000002501","BNA 9511","S","+48101608","-117852989",,2356,2233,3,71,10,1,26,0,1,0,11
"G53006509512","1990","WA",,,,,,,,,"9512",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000309327","0000005253","BNA 9512","S","+48171974","-117562558",,957,915,7,18,1,0,8,0,0,0,8
"G53006509513","1990","WA",,,,,,,,,"9513",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000204525","0000004284","BNA 9513","S","+47995755","-117624577",,1613,1570,1,10,14,0,13,0,2,2,1
"G53006509514","1990","WA",,,,,,,,,"9514",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000248517","0000010175","BNA 9514","S","+47879236","-117699694",,3915,3703,33,58,39,5,54,0,5,0,18
"G5300650951598","1990","WA",,,,,,,,,"951598",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000004856","0000000000","BNA 9515.98","S","+47945135","-117534652",,22,22,0,0,0,0,0,0,0,0,0
"G5300650951698","1990","WA",,,,,,,,,"951698",,,"99","Stevens","065",,,"9","9999",,,,"9999","4","Washington","53",,,,"0000000349","0000000007","BNA 9516.98","S","+47806270","-117535551",,6,6,0,0,0,0,0,0,0,0,0
"G53006700101","1990","WA",,,,,,,,,"0101",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000002978","0000002029","Tract 101","S","+47046250","-122901202",,2496,2305,26,30,63,3,48,3,1,0,17
"G53006700102","1990","WA",,,,,,,,,"0102",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000005878","0000000844","Tract 102","S","+47061325","-122879758",,4108,3708,38,65,161,1,68,2,12,12,41
"G53006700103","1990","WA",,,,,,,,,"0103",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000004003","0000000000","Tract 103","S","+47044850","-122872349",,4855,4418,59,66,163,4,85,3,4,19,34
"G53006700104","1990","WA",,,,,,,,,"0104",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000004021","0000000148","Tract 104","S","+47024550","-122885608",,3424,3249,16,23,73,2,46,0,0,3,12
"G53006700105","1990","WA",,,,,,,,,"0105",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000006457","0000000585","Tract 105","S","+47035089","-122927393",,5072,4650,75,62,158,1,81,10,5,2,28
"G53006700106","1990","WA",,,,,,,,,"0106",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000004198","0000000292","Tract 106","S","+47053866","-122925315",,5073,4302,48,66,514,1,94,4,1,12,31
"G53006700107","1990","WA",,,,,,,,,"0107",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000005247","0000000000","Tract 107","S","+47028350","-122859846",,3068,2852,13,22,123,0,33,0,1,5,19
"G53006700108","1990","WA",,,,,,,,,"0108",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000015662","0000000065","Tract 108","S","+46987600","-122898940",,5964,5528,43,78,117,13,101,0,1,4,79
"G53006700109","1990","WA",,,,,,,,,"0109",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000018021","0000001017","Tract 109","S","+47001150","-122935365",,6987,6612,43,63,133,5,81,3,7,4,36
"G53006700110","1990","WA",,,,,,,,,"0110",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000010464","0000000212","Tract 110","S","+47023346","-122973829",,1118,1026,5,1,55,0,25,0,0,2,4
"G53006700111","1990","WA",,,,,,,,,"0111",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000006732","0000002317","Tract 111","S","+47067434","-122935706",,2386,2228,10,9,76,0,39,6,0,0,18
"G53006700112","1990","WA",,,,,,,,,"0112",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000006722","0000000024","Tract 112","S","+47041150","-122818128",,3573,3101,102,49,180,1,90,6,4,18,22
"G53006700113","1990","WA",,,,,,,,,"0113",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000003498","0000000365","Tract 113","S","+47023031","-122830865",,4294,3705,111,30,311,5,75,2,3,17,35
"G53006700114","1990","WA",,,,,,,,,"0114",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000008351","0000000621","Tract 114","S","+47020183","-122802300",,9831,8604,306,93,483,12,163,10,23,28,109
"G53006700115","1990","WA",,,,,,,,,"0115",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000004390","0000000000","Tract 115","S","+47052500","-122778061",,5959,4591,359,103,552,7,175,12,8,35,117
"G5300670011610","1990","WA",,,,,,,,,"011610",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000008152","0000001196","Tract 116.10","S","+47023671","-122770039",,5107,4549,132,36,199,0,114,0,1,24,52
"G5300670011620","1990","WA",,,,,,,,,"011620",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000019683","0000001116","Tract 116.20","S","+46994800","-122795005",,7292,6527,133,98,304,9,116,1,7,27,70
"G53006700117","1990","WA",,,,,,,,,"0117",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000029719","0000000639","Tract 117","S","+46975418","-122857641",,6182,5806,29,40,176,7,85,0,2,0,37
"G53006700118","1990","WA",,,,,,,,,"0118",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000277080","0000002070","Tract 118","S","+46963079","-123039937",,10158,9671,40,114,115,4,147,0,6,0,61
"G53006700119","1990","WA",,,,,,,,,"0119",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000135759","0000024593","Tract 119","S","+47087348","-123063130",,4845,4606,9,59,78,4,59,1,5,6,18
"G53006700120","1990","WA",,,,,,,,,"0120",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000023269","0000015797","Tract 120","S","+47091500","-122948743",,4713,4410,33,31,124,8,66,2,7,5,27
"G53006700121","1990","WA",,,,,,,,,"0121",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000029159","0000018339","Tract 121","S","+47113199","-122882694",,3441,3311,8,33,34,3,38,3,5,0,6
"G5300670012210","1990","WA",,,,,,,,,"012210",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000028773","0000001294","Tract 122.10","S","+47083012","-122843651",,6980,6143,153,75,351,0,186,6,4,9,53
"G5300670012220","1990","WA",,,,,,,,,"012220",,,"99","Thurston","067",,,"9","5910",,,,"9999","4","Washington","53",,,,"0000061896","0000034623","Tract 122.20","S","+47114771","-122779453",,4646,4326,54,44,114,3,83,0,1,2,19
